T,Open,High,Low,Close,Volume BTC,Volume USD,BV,C,H,L,O,V,P
2017-02-01,963.99,986.96,962.0,983.36,6874.21,6669709.8,24.57019215,0.00414651,0.00423111,0.00410155,0.00421571,5895.77517922,0.0
2017-02-02,983.79,1011.65,973.12,1008.18,8205.72,8158190.25,12.40506431,0.00408576,0.00412753,0.00399503,0.00410155,3058.39030067,0.0
2017-02-03,1009.15,1022.64,987.01,1012.64,10799.51,10899361.44,23.61295082,0.00397392,0.0040956000000000005,0.00391169,0.00408414,5920.98928478,0.0
2017-02-04,1015.06,1044.23,1004.0,1034.44,5725.94,5857358.53,14.13296142,0.00386094,0.0039845,0.00385023,0.0039845,3608.70578753,0.0
2017-02-05,1033.72,1034.6,1004.7,1014.57,4318.54,4387548.42,6.74160888,0.00392354,0.003926099999999999,0.00384,0.00385411,1740.93329629,0.0
2017-02-06,1010.03,1031.94,1005.1,1023.7,5069.03,5176624.63,13.75450945,0.00384387,0.00392354,0.00384387,0.00392354,3560.57825141,0.0
2017-02-07,1024.0,1056.25,1021.3,1054.12,5280.65,5509558.04,12.7750248,0.00377001,0.00388489,0.00375929,0.00388345,3347.26713657,0.0
2017-02-08,1052.48,1070.0,1025.0,1056.99,9568.8,10005034.74,17.54821538,0.00377154,0.00383454,0.00370149,0.00376232,4653.86295042,0.0
2017-02-09,1051.73,1074.69,913.73,981.96,24957.61,24875574.97,35.61115278,0.00380539,0.00388608,0.00367,0.003778,9333.37516464,0.0
2017-02-10,985.71,1010.68,950.0,997.57,10634.42,10395040.24,23.41523581,0.00384972,0.00391498,0.00377,0.0038,6087.02149558,0.0
2017-02-11,995.49,1020.0,987.62,1011.98,4426.59,4462704.29,6.78139931,0.003775,0.00385764,0.00375912,0.00384999,1787.76495579,0.0
2017-02-12,1011.01,1011.97,991.98,1001.63,2662.09,2668338.13,5.7158849,0.00375002,0.00381178,0.00374093,0.00381178,1516.38574648,0.0
2017-02-13,1000.73,1007.89,975.1,1000.25,4540.29,4515153.39,5.01335657,0.00373762,0.00382799,0.00372477,0.00376973,1328.73592185,0.0
2017-02-14,1000.74,1019.0,987.97,1011.51,6536.91,6580183.46,11.3600732,0.00378,0.00379054,0.00371115,0.00374316,3027.57310203,0.0
2017-02-15,1008.88,1013.8,1000.97,1011.53,3095.66,3123812.22,8.62087999,0.00384573,0.00385,0.00374748,0.00376207,2278.95984207,0.0
2017-02-16,1011.53,1043.21,1010.75,1032.7,5996.1,6170238.86,3.82644525,0.00371697,0.00384846,0.00371697,0.00384303,1011.44720584,0.0
2017-02-17,1032.7,1064.99,1031.98,1055.46,6085.02,6386285.16,4.71182002,0.00369447,0.00377,0.00365097,0.00376537,1271.56776182,0.0
2017-02-18,1055.46,1068.99,1046.14,1056.4,4471.03,4741677.69,12.36797401,0.0036,0.003718,0.0036,0.00369448,3405.60067755,0.0
2017-02-19,1056.4,1061.9,1039.07,1051.8,2270.85,2388775.41,7.48339691,0.00359741,0.00362165,0.00355845,0.00360665,2081.922631,0.0
2017-02-20,1051.8,1089.99,1044.39,1084.0,3664.0,3902264.53,7.88157646,0.0035,0.00361379,0.0035,0.00360335,2210.73278548,0.0
2017-02-21,1084.0,1126.86,1077.0,1124.62,8394.92,9273043.86,11.81026319,0.0034034,0.0035354600000000007,0.00340001,0.00351911,3415.23593765,0.25
2017-02-22,1124.62,1143.0,1098.16,1130.01,11672.0,13145511.0,5.93110508,0.00341367,0.0035191000000000007,0.00340003,0.00343863,1722.10563121,0.25
2017-02-23,1130.01,1193.92,1120.73,1188.11,11752.03,13556658.98,8.73251662,0.00331005,0.00347713,0.00331,0.00342353,2577.66468448,0.25
2017-02-24,1188.11,1220.0,1091.1,1180.14,19597.57,23022719.16,9.99134494,0.0033365,0.00341397,0.0032269,0.0033101000000000003,3009.84407773,0.25
2017-02-25,1180.14,1184.73,1127.0,1152.2,6238.36,7226356.76,14.86096666,0.00336697,0.00346026,0.00327252,0.00335878,4423.73324267,0.25
2017-02-26,1152.2,1184.97,1133.0,1179.05,3536.49,4127618.08,4.62112655,0.0033150700000000003,0.0034098,0.0032854900000000003,0.00339555,1383.99894087,0.25
2017-02-27,1179.05,1197.99,1169.0,1194.64,4638.0,5508029.79,5.69872004,0.00322938,0.00331063,0.0032096200000000003,0.00328546,1747.94400776,0.25
2017-02-28,1194.64,1209.99,1176.27,1191.21,7559.42,9013416.33,33.72138053,0.00318558,0.0032600000000000003,0.00318549,0.00322945,10446.84316435,1.0
2017-03-01,1191.21,1231.0,1188.3,1226.39,6012.98,7276042.54,13.61587289,0.00317052,0.003242,0.00313423,0.00318558,4290.32300325,1.0
2017-03-02,1226.39,1283.25,1215.0,1257.6,7761.85,9678454.84,34.72275338,0.00319105,0.00339411,0.0030233,0.0031663900000000003,10775.89091132,1.0
2017-03-03,1257.6,1298.0,1255.0,1285.33,7545.48,9615648.42,18.01271816,0.00318485,0.00326971,0.00311908,0.00319096,5645.15291325,1.0
2017-03-04,1285.33,1289.55,1230.0,1260.0,4951.0,6237313.77,5.88668922,0.00316564,0.0032101300000000003,0.00313279,0.00318344,1859.76930249,1.0
2017-03-05,1260.0,1275.0,1240.0,1273.0,3026.02,3809526.44,12.34156783,0.00314513,0.0031951,0.00307619,0.00314504,3974.39928771,1.0
2017-03-06,1273.0,1285.0,1251.0,1278.49,4249.47,5420539.75,42.71948679,0.00319,0.003199,0.00310342,0.00314443,13517.61635077,1.0
2017-03-07,1278.49,1281.62,1175.97,1233.05,14450.04,17887749.61,23.43316525,0.003246,0.0033135999999999994,0.003,0.00319,7398.74272614,1.0
2017-03-08,1233.05,1245.49,1145.5,1150.05,13391.55,15896181.2,16.78266887,0.003355,0.0034,0.00321022,0.00324787,5059.80650194,1.0
2017-03-09,1150.05,1208.0,1135.01,1190.89,7653.86,9018801.31,12.46449432,0.0032600000000000003,0.0034105100000000003,0.00321143,0.00332086,3784.01260581,1.0
2017-03-10,1190.89,1350.0,975.0,1116.97,33194.61,38529724.81,31.28503785,0.00339874,0.0035,0.00304875,0.0032600000000000003,9553.60804379,1.0
2017-03-11,1116.97,1198.0,1106.51,1176.55,7346.55,8528948.13,11.71581378,0.00323371,0.00339796,0.00319749,0.00337367,3566.61563748,1.0
2017-03-12,1176.55,1241.85,1170.9,1226.62,5793.91,7003314.41,28.67084034,0.00319948,0.00327763,0.00315004,0.00320724,8841.95639331,1.0
2017-03-13,1226.62,1249.02,1215.43,1242.46,5630.79,6955370.87,50.58252951,0.00356009,0.00373191,0.00314,0.00319902,14830.950307100002,1.0
2017-03-14,1242.46,1260.0,1226.5,1245.86,5745.5,7156458.55,21.61138854,0.00340468,0.0035635000000000007,0.00329999,0.0035635000000000007,6362.01857501,1.0
2017-03-15,1245.86,1260.0,1238.32,1257.32,3920.35,4908117.86,20.56060224,0.00344806,0.0035,0.00329125,0.0033844,6076.96647396,1.0
2017-03-16,1257.32,1258.96,1130.0,1172.62,15244.87,18263170.71,98.28681221,0.00369888,0.00389546,0.00337195,0.00344806,26983.24482193,1.0
2017-03-17,1172.62,1173.23,1063.0,1071.02,16703.78,18710285.4,67.0096325,0.00387,0.00387,0.00360092,0.00369999,17941.17115591,1.0
2017-03-18,1071.02,1099.0,944.36,969.4,21291.94,21545200.42,86.4098989,0.0041997300000000005,0.00429998,0.00375392,0.0038203,21763.75988574,1.0
2017-03-19,969.4,1063.7,969.4,1017.97,12196.14,12327661.82,51.46787537,0.00387552,0.00419787,0.00376243,0.00412192,13167.42897701,1.0
2017-03-20,1017.97,1053.0,1010.01,1035.96,7486.66,7753027.09,63.02605785,0.003895000000000001,0.0039213600000000005,0.00373096,0.00387553,16471.95477479,1.0
2017-03-21,1035.96,1117.9,1034.92,1114.39,11125.5,12068049.72,89.05073274,0.00358557,0.00396478,0.00358557,0.003895000000000001,23939.12960033,1.0
2017-03-22,1114.39,1114.39,988.0,1037.56,14520.38,15060114.15,48.5484153,0.00378822,0.00389251,0.00353672,0.00358557,12929.11698461,1.0
2017-03-23,1037.56,1054.4,1010.69,1029.65,5917.0,6134595.75,59.21328749,0.00385077,0.00389898,0.00370073,0.00378824,15525.88975965,1.0
2017-03-24,1029.65,1032.0,920.0,929.06,16066.46,15691519.3,176.44799118,0.00441999,0.0048,0.0038507,0.00388999,41630.86140587,1.0
2017-03-25,929.06,963.36,891.33,956.02,13507.18,12469415.59,134.94774527,0.0042250000000000005,0.00451457,0.00421046,0.0044,30997.1394971,1.0
2017-03-26,956.02,997.0,937.52,960.0,9005.18,8735685.94,84.34112359,0.0042571300000000005,0.00430647,0.004,0.0042250000000000005,20190.72448261,1.0
2017-03-27,960.0,1043.0,952.95,1039.92,8687.09,8753826.09,52.19761958,0.00393417,0.00425646,0.00389922,0.0042362400000000005,12710.6827927,1.0
2017-03-28,1039.92,1068.26,1014.9,1043.99,9109.22,9531808.18,22.31462736,0.00406683,0.00409996,0.0039056,0.00392,5604.76929642,1.0
2017-03-29,1043.99,1059.43,1008.16,1035.96,9379.72,9675900.4,34.00360614,0.00413,0.00419999,0.00397039,0.00402971,8299.06112221,1.0
2017-03-30,1035.96,1050.17,1017.14,1033.7,8644.96,8918956.47,1466.9695616,0.00724233,0.00804498,0.00410003,0.00417263,224183.56314576,0.75
2017-03-31,1033.7,1081.0,1031.43,1070.31,12058.79,12711331.62,656.01051327,0.00651093,0.0075444000000000015,0.00546967,0.00725,100682.5452765,0.75
2017-04-01,1070.31,1097.0,1061.64,1083.94,5209.01,5617187.43,352.72839439,0.00690116,0.007099990000000001,0.00602617,0.00661201,53442.15177965,0.75
2017-04-02,1083.94,1100.0,1066.49,1078.01,7635.31,8269728.69,643.19959978,0.00753688,0.00784995,0.0065407600000000005,0.00690116,88114.47105403,0.5
2017-04-03,1078.01,1152.0,1076.19,1144.77,11076.86,12487637.63,728.71050206,0.00754612,0.00851691,0.00670022,0.00753688,95405.23397017,0.75
2017-04-04,1144.77,1162.93,1118.85,1143.0,7418.36,8468987.32,531.7794614000002,0.007909999999999999,0.00827433,0.00708,0.007503,67956.20131103,1.0
2017-04-05,1143.0,1145.0,1111.0,1134.58,5581.47,6291139.39,1349.67281993,0.01087699,0.01156974,0.00775,0.007909999999999999,142203.60648565,0.5
2017-04-06,1134.58,1201.37,1134.36,1190.85,9134.3,10690571.43,1469.17392174,0.00908113,0.01101029,0.00830001,0.01087699,150102.64835802,1.0
2017-04-07,1190.85,1202.0,1176.0,1190.66,5450.27,6486716.5,565.37779438,0.00834,0.00951868,0.008045,0.00908121,64975.81755744,1.0
2017-04-08,1190.66,1197.3,1166.66,1184.03,2720.8,3224244.36,384.6553045,0.00921,0.00955,0.008347,0.00838102,42250.25011703,1.0
2017-04-09,1184.03,1216.87,1173.98,1206.2,4817.38,5764917.28,498.43454758,0.0077,0.00921999,0.0073,0.00911999,61327.63854753,1.0
2017-04-10,1206.2,1219.71,1195.0,1209.25,3656.82,4416613.87,396.13006106,0.008150000000000001,0.0084,0.00739114,0.00764126,49754.87305184,1.0
2017-04-11,1209.25,1229.0,1198.02,1218.99,3487.75,4229830.76,347.17458887,0.0079,0.00855928,0.00762501,0.00814999,43077.7269915,1.0
2017-04-12,1218.99,1224.57,1208.0,1212.17,3475.19,4224875.8,1050.33683956,0.00964005,0.01003332,0.00790226,0.00794997,112567.70257482,1.0
2017-04-13,1212.17,1219.45,1141.0,1172.91,7135.29,8410777.07,390.45673305,0.00949598,0.00972996,0.00910918,0.00964035,41495.24851873,1.0
2017-04-14,1172.91,1193.0,1142.0,1170.34,8982.72,10475598.06,300.20866487,0.00993,0.01004,0.00929634,0.00945,30857.04477104,1.0
2017-04-15,1170.34,1192.5,1165.0,1173.45,1804.45,2128067.82,266.04583093,0.00988713,0.0103,0.00942,0.009912,26939.6705241,1.0
2017-04-16,1173.45,1179.3,1150.0,1162.31,2663.99,3094769.46,251.52202535,0.00994315,0.01003,0.00964506,0.009888,25645.14644064,1.0
2017-04-17,1162.31,1192.5,1161.0,1176.54,3568.83,4210491.81,481.09370637,0.0094,0.01073998,0.00915,0.00995315,47264.4035727,1.0
2017-04-18,1176.54,1210.0,1175.95,1202.58,5514.17,6636764.68,544.88368552,0.00912,0.00960265,0.00867851,0.0094,59842.18036605,1.0
2017-04-19,1202.58,1209.99,1190.0,1203.98,6046.52,7247878.76,479.14939355,0.00846964,0.00917222,0.0083,0.00912,55378.36991599,1.0
2017-04-20,1203.98,1243.88,1201.66,1234.19,5970.91,7299836.83,285.05085528,0.008870000000000001,0.0093,0.0083103,0.008440000000000001,32483.78991917,1.0
2017-04-21,1234.19,1252.32,1231.65,1243.61,4984.49,6189234.63,658.29727508,0.0096935,0.01004704,0.00870001,0.008870000000000001,68267.53727228,1.0
2017-04-22,1243.61,1247.15,1199.0,1233.2,4122.37,5065733.74,1004.64022681,0.01147293,0.01159999,0.00956724,0.00969387,92374.90291258,0.75
2017-04-23,1233.2,1248.99,1223.42,1241.99,2604.72,3219987.14,1078.08391359,0.01220389,0.01292439,0.01133269,0.01147294,87737.59319937,0.75
2017-04-24,1241.99,1254.0,1234.0,1253.58,3048.04,3787704.79,479.26942836,0.01201002,0.0123,0.01135542,0.01220429,40244.55925193,0.75
2017-04-25,1253.58,1280.0,1251.07,1269.0,5249.77,6651231.27,465.1131084,0.01211999,0.0123085,0.0113005,0.01201002,39452.83475434,0.75
2017-04-26,1269.0,1330.0,1265.0,1287.99,8685.55,11237494.55,604.45052578,0.0115785,0.01243299,0.0113,0.01218975,50689.55152802,0.75
2017-04-27,1287.99,1342.02,1285.0,1331.53,6668.0,8807415.32,689.14011983,0.0111476,0.01171068,0.01027791,0.01170964,62498.42909909,0.75
2017-04-28,1331.53,1347.02,1299.0,1330.7,8234.28,10882526.4,395.1068203,0.01095,0.01136807,0.01058638,0.01112999,35794.48312269,1.0
2017-04-29,1330.7,1342.8,1316.0,1333.0,3927.45,5226089.45,444.85343064,0.01196,0.01197089,0.01085462,0.01099667,38823.95851336,0.75
2017-04-30,1333.0,1356.0,1315.68,1350.21,3536.18,4718587.81,464.93834621,0.01166881,0.01233924,0.0116,0.01195,38807.49155087,0.75
2017-05-01,1350.21,1425.0,1341.22,1390.86,8602.88,11920971.92,694.22322793,0.01123023,0.01207051,0.01045892,0.01173875,60512.32238289,0.75
2017-05-02,1390.86,1481.73,1388.0,1447.75,8920.17,12835457.62,330.72412072,0.01111,0.01158954,0.01027501,0.01129999,30212.97470807,0.75
2017-05-03,1447.75,1516.04,1431.02,1503.22,11052.34,16342395.53,2286.42283129,0.01420022,0.01496545,0.01075001,0.01114264,171799.42960976,0.5
2017-05-04,1503.22,1623.01,1444.94,1537.23,18824.97,29012554.52,2602.07468352,0.01543721,0.01618,0.0137891,0.01420022,176778.17342206,0.25
2017-05-05,1537.23,1609.0,1495.0,1514.9,15601.41,24254113.78,2299.06113841,0.01688525,0.01776207,0.0152,0.015437200000000003,137780.54695787,0.25
2017-05-06,1514.9,1578.97,1505.0,1558.02,7898.17,12174477.83,778.35988013,0.01804932,0.01834173,0.01652821,0.01705313,45122.60511023,0.0
2017-05-07,1558.02,1565.0,1525.0,1554.01,7667.79,11809645.33,1528.65663963,0.01901,0.0201,0.01760023,0.01802015,79868.54427869999,0.0
2017-05-08,1554.01,1653.97,1554.01,1649.54,19232.7,30605645.62,1524.09688266,0.01669541,0.01914928,0.01631726,0.01901,85550.72027289,0.25
2017-05-09,1649.54,1760.4,1616.05,1720.28,16793.24,28716399.21,2371.0036977,0.0194,0.0197755,0.01355224,0.01669714,142288.74669979,0.0
2017-05-10,1720.28,1794.21,1682.0,1772.58,11263.87,19694962.35,4331.80116047,0.01788002,0.022000000000000002,0.01751005,0.0194,222654.38537961,0.0
2017-05-11,1772.58,1892.0,1745.01,1828.45,14739.88,26996647.4,2038.99896266,0.01682015,0.01864237,0.01551,0.0179,120617.11719679,0.0
2017-05-12,1828.45,1832.0,1650.0,1691.51,17061.7,29854369.28,1204.7404749000002,0.01604301,0.01757349,0.01582655,0.01684518,72369.73893918,0.0
2017-05-13,1691.51,1785.82,1601.46,1776.89,10531.58,17796170.28,982.63977941,0.01612838,0.016401,0.01549001,0.01604301,61429.11387538,0.0
2017-05-14,1776.89,1815.0,1753.0,1784.0,4816.73,8585557.39,725.29346007,0.01600201,0.01685,0.01561511,0.01614837,44705.260702,0.0
2017-05-15,1784.0,1784.0,1682.56,1705.48,13312.2,22943567.22,1436.438321,0.01455,0.016103,0.0145002,0.01600265,93311.43967758,0.0
2017-05-16,1705.48,1750.0,1641.22,1700.01,16473.76,28117414.51,1711.40602431,0.013269,0.01475075,0.01301,0.01454999,122116.07393076,0.0
2017-05-17,1700.01,1840.42,1670.01,1782.99,17790.68,31587033.39,1683.77189615,0.01393963,0.01446,0.01170303,0.013269,127431.45101187,0.0
2017-05-18,1782.99,1881.8,1766.33,1878.99,11915.2,21764514.72,1301.4204759000004,0.01497,0.0155,0.01363351,0.01393963,90562.22399835,0.0
2017-05-19,1878.99,1969.99,1874.99,1958.0,14115.85,27201808.7,1487.657467,0.01389653,0.01500795,0.0133727,0.0149519,105524.82885456,0.25
2017-05-20,1958.0,2021.0,1914.0,2013.99,12308.17,24244964.0,813.69204892,0.01322383,0.01408193,0.01316658,0.0139966,59451.3498411,0.5
2017-05-21,2013.99,2063.11,1961.52,2017.55,6755.83,13647083.74,1356.60760011,0.0126,0.01394999,0.01245705,0.0133,103955.31295089,0.5
2017-05-22,2017.55,2230.34,2008.75,2099.97,15312.07,32452142.3,2412.76463969,0.0115,0.01276644,0.01,0.01263375,210901.85241286,0.5
2017-05-23,2099.97,2275.0,2088.45,2264.23,14138.92,31139771.52,2377.39708327,0.01369,0.013811600000000002,0.01116077,0.0115,186030.65113455,0.25
2017-05-24,2264.23,2481.75,2264.23,2420.29,22143.08,52778575.76,2486.13165193,0.01400983,0.0145,0.01279763,0.013678999999999998,182007.81754823,0.25
2017-05-25,2420.29,2760.1,2221.0,2292.53,32938.03,82965665.93,2064.80713299,0.01213094,0.01404997,0.01152983,0.01400983,167063.84685758,0.5
2017-05-26,2292.53,2599.12,2060.0,2279.82,28125.34,66000848.39,1187.53540208,0.01135245,0.012426,0.01125,0.01201009,99972.34460899,0.5
2017-05-27,2279.82,2339.94,1850.0,2042.0,26205.92,54093115.87,1053.1020214,0.01118969,0.012,0.00980001,0.01135245,96796.12971644,0.75
2017-05-28,2042.0,2313.96,2041.48,2178.81,15365.53,33633799.51,814.0957394,0.01112442,0.01158001,0.0104,0.0111895,73375.47810759,0.75
2017-05-29,2178.81,2350.0,2110.0,2292.1,12115.83,27345796.01,454.32694817,0.01124746,0.0114977,0.01084269,0.01112316,40742.16184432,0.75
2017-05-30,2292.1,2339.08,2160.0,2203.51,13888.0,31432708.32,526.9867799,0.01109102,0.0116,0.01097068,0.01128435,46781.37049079,0.75
2017-05-31,2203.51,2334.0,2154.28,2298.01,16275.49,36853820.79,615.65258084,0.01130363,0.01144088,0.0108,0.01105,55346.27044909,0.75
2017-06-01,2298.01,2456.39,2296.81,2413.63,18392.66,43968591.95,1510.51092329,0.01142177,0.01242,0.01101255,0.0112705,130548.76195956,0.5
2017-06-02,2413.63,2489.0,2370.03,2488.94,12423.32,30173071.82,923.33084417,0.01122754,0.01188421,0.01101818,0.01142177,80678.40297647,0.75
2017-06-03,2488.94,2584.34,2445.0,2540.94,10806.98,27285983.07,785.84871284,0.01070202,0.01130655,0.0105,0.0112262,72073.03856644,0.75
2017-06-04,2540.94,2569.0,2460.0,2530.27,8827.27,22259945.52,852.32846265,0.01101509,0.01124953,0.01052296,0.01070202,78691.27026485,0.75
2017-06-05,2530.27,2699.35,2525.28,2698.0,12220.09,31915607.88,1152.68981585,0.01144349,0.01195,0.01098787,0.01103478,101209.40865844,0.75
2017-06-06,2698.0,2933.0,2689.4,2880.74,26672.53,75184117.96,890.39687122,0.01049942,0.01144317,0.01035212,0.01137832,83198.51394134,1.0
2017-06-07,2880.74,2893.28,2612.5,2683.03,16961.13,47189507.3,798.9633529,0.0106129,0.01075658,0.01037803,0.01042706,75426.29930054,1.0
2017-06-08,2683.03,2815.0,2613.13,2806.0,13248.6,36422409.92,878.94872376,0.01068938,0.01129428,0.01044734,0.01058351,81726.07566442,1.0
2017-06-09,2806.0,2868.23,2780.43,2822.32,8036.31,22701149.15,1042.6018925,0.01050103,0.01105683,0.01046432,0.01068938,97578.55470992,1.0
2017-06-10,2822.32,2912.98,2800.0,2899.99,9589.16,27422781.42,987.52132281,0.0102542,0.01092898,0.01008112,0.01052689,95152.70771482,1.0
2017-06-11,2899.99,2967.46,2861.53,2954.22,6830.4,19889398.37,1717.85699473,0.0113968,0.01168588,0.01010437,0.0102542,158374.25676623,0.75
2017-06-12,2954.22,2980.0,2480.03,2667.06,31530.49,85786969.44,1448.00084169,0.01089867,0.011357,0.0103803,0.01129991,134182.83122588,1.0
2017-06-13,2667.06,2783.62,2638.62,2703.02,16035.02,43568709.95,1220.00315567,0.01122222,0.01122222,0.010620000000000001,0.01089866,112468.90501465,0.75
2017-06-14,2703.02,2801.0,2320.0,2450.0,29466.54,76083640.16,1846.17100393,0.01178,0.01231891,0.01091253,0.01122222,160989.66483293,0.75
2017-06-15,2450.0,2516.2,2120.0,2424.91,36736.98,84920570.37,2369.34830814,0.01199025,0.0125068,0.01136001,0.01178003,199854.12294615,0.75
2017-06-16,2424.91,2540.0,2307.66,2484.68,13800.26,33826420.1,2837.54267271,0.01377398,0.0138,0.01188,0.01202077,224326.03181452,0.5
2017-06-17,2484.68,2674.4,2420.53,2630.0,11137.71,28555923.68,9414.83718809,0.01747994,0.01819883,0.01369999,0.01369999,585013.85611797,0.25
2017-06-18,2630.0,2665.0,2460.62,2516.98,9423.46,24021728.81,4304.89598911,0.0173,0.01756374,0.01586076,0.01747995,257067.6214273,0.25
2017-06-19,2516.98,2598.0,2480.96,2598.0,10563.71,26993977.69,6271.69286335,0.01835,0.01986,0.01672892,0.0173,343461.55574594,0.0
2017-06-20,2598.0,2783.0,2581.0,2740.0,15891.45,42537518.87,3934.62090025,0.01684,0.01861,0.015291,0.01833997,226962.33860933,0.25
2017-06-21,2740.0,2789.0,2611.0,2657.04,15671.82,42292796.44,2487.17539663,0.01669533,0.01751999,0.01572059,0.01684,150424.84742549,0.25
2017-06-22,2657.04,2740.0,2594.61,2713.48,10790.79,28950475.51,2581.38549651,0.017055980000000002,0.01764196,0.01635,0.0166,151667.02335196,0.25
2017-06-23,2713.48,2745.0,2657.46,2685.05,8229.5,22339917.54,1470.30074199,0.01691998,0.01735,0.01650001,0.01705599,86991.4747893,0.25
2017-06-24,2685.05,2724.96,2512.13,2557.66,13341.43,34941154.41,957.10358551,0.0164926,0.01694999,0.01636489,0.016909999999999998,57618.9616287,0.25
2017-06-25,2557.66,2635.72,2432.0,2502.03,10339.57,26249953.89,1447.41239935,0.016300000000000002,0.016909900000000002,0.01572002,0.01649299,87996.01558174,0.25
2017-06-26,2502.03,2550.03,2315.01,2421.22,22086.78,54077563.86,1980.28183803,0.01584615,0.01643619,0.0143,0.0163045,128478.70951231,0.25
2017-06-27,2421.22,2565.0,2291.0,2565.0,19109.29,45725060.61,1592.90478848,0.01565,0.01595,0.01466077,0.01574116,103805.43075408,0.25
2017-06-28,2565.0,2593.0,2468.01,2559.9,12254.3,31054748.58,1258.53493925,0.016441,0.0167,0.01530001,0.01565,78311.50697733,0.25
2017-06-29,2559.9,2594.78,2500.31,2541.59,8115.56,20745883.75,1103.64199595,0.01581818,0.01650238,0.01551818,0.01648765,68802.51936679,0.25
